time,battery_current(A),battery_voltage(V),controller_temperature(C),dump_load_current(A),output_current(A),solar_current(A),solar_voltage(V),total_solar_production(Wh),total_wind_turbine_production(Wh),wind_charge_current(A),wind_turbine(RPM),wind_voltage(V)
2020-07-28 20:00:00+03:00,2.4999999999999996,1576.6000000000008,2008.0,0.0,1.9,4.6,1511.2000000000005,421782.19999999966,9062.40000000001,1.4000000000000001,0,16.200000000000003
2020-07-28 21:00:00+03:00,-121.79999999999987,1468.6999999999985,1792.3999999999999,0.0,110.2000000000001,0.0,44.79999999999996,414659.3999999996,8908.80000000001,0.4,158,79.99999999999999
2020-07-28 22:00:00+03:00,-121.79999999999987,1467.3999999999985,1701.9999999999998,0.0,110.2000000000001,0.0,23.599999999999984,414659.3999999996,8908.80000000001,0.0,0,0.0
2020-07-28 23:00:00+03:00,-121.79999999999987,1467.3999999999985,1597.1000000000004,0.0,110.2000000000001,0.0,23.19999999999998,414659.3999999996,8908.80000000001,0.0,0,0.0
2020-07-29 00:00:00+03:00,-124.2999999999999,1490.000000000001,1551.2999999999993,0.0,112.10000000000011,0.0,23.59999999999998,421808.6999999996,9062.40000000001,0.0,0,0.4
2020-07-29 01:00:00+03:00,-122.99999999999997,1461.6000000000015,1504.3000000000004,0.0,110.2000000000001,0.0,23.19999999999998,414659.3999999996,8908.80000000001,0.0,0,0.0
2020-07-29 02:00:00+03:00,-126.40000000000006,1486.5000000000011,1551.8999999999996,0.0,112.10000000000011,0.0,23.59999999999998,421808.6999999996,9062.40000000001,0.2,149,74.89999999999999
2020-07-29 03:00:00+03:00,-127.60000000000011,1455.799999999999,1569.2999999999995,0.0,110.2000000000001,0.0,23.19999999999998,414659.3999999996,8909.200000000008,1.1,286,138.0
2020-07-29 04:00:00+03:00,-123.30000000000008,1455.999999999999,1663.1000000000001,0.0,110.2000000000001,0.0,23.19999999999998,414659.3999999996,9056.999999999998,11.799999999999995,1028,457.3999999999999
2020-07-29 05:00:00+03:00,-121.80000000000008,1478.1,1773.6000000000004,0.3,112.2000000000001,0.0,28.40000000000001,421808.6999999996,9553.699999999999,21.0,1088,522.9999999999999
2020-07-29 06:00:00+03:00,-13.600000000000005,1469.900000000001,1667.4999999999998,0.0,13.3,1.0999999999999999,1190.4999999999993,414661.1999999997,9550.99999999999,1.6000000000000003,402,213.99999999999997
2020-07-29 07:00:00+03:00,11.300000000000006,1532.3999999999983,1723.1999999999996,0.0,0.0,11.300000000000006,1570.6000000000013,429092.6,9893.999999999989,0.0,139,63.19999999999999
2020-07-29 08:00:00+03:00,20.299999999999997,1539.5000000000016,1912.7,0.0,0.0,20.199999999999996,1579.1,429471.5000000002,9898.399999999985,0.7999999999999999,214,106.1
2020-07-29 09:00:00+03:00,32.7,1548.6000000000004,2107.7999999999993,0.0,0.0,32.00000000000001,1588.8999999999992,430078.69999999984,9931.099999999997,1.7,390,233.3
2020-07-29 10:00:00+03:00,137.49999999999997,1544.900000000001,2267.5999999999995,0.0,0.0,130.70000000000002,1590.8000000000004,424744.4000000001,9849.5,6.399999999999999,728,349.4
2020-07-29 11:00:00+03:00,287.3,1542.1000000000001,2419.000000000001,0.4,0.0,272.70000000000005,1594.7000000000005,422931.1,9834.099999999999,18.0,900,453.7
2020-07-29 12:00:00+03:00,363.7000000000003,1601.1000000000001,2609.8,0.0,0.0,342.89999999999975,1657.2999999999993,438622.60000000003,10493.999999999998,22.100000000000012,1500,689.6999999999999
2020-07-29 13:00:00+03:00,277.7000000000001,1683.3999999999985,2688.6000000000004,0.0,0.0,241.19999999999993,1980.3,448888.19999999995,10780.3,38.7,420,176.70000000000002
2020-07-29 14:00:00+03:00,61.20000000000004,1591.7,2541.8,0.0,0.0,50.6,2085.4,445620.7,10672.0,30.799999999999997,0,51.30000000000001
2020-07-29 15:00:00+03:00,40.70000000000001,1622.3999999999994,2566.5,0.0,0.0,33.800000000000004,2118.4000000000005,454483.50000000006,10856.0,15.899999999999999,0,41.2
2020-07-29 16:00:00+03:00,11.499999999999993,1566.3,2541.4,0.0,0.0,11.099999999999994,2099.5000000000005,447715.5,10678.000000000016,22.699999999999996,0,108.80000000000004
2020-07-29 17:00:00+03:00,12.399999999999995,1593.0,2539.7000000000007,0.0,0.0,11.69999999999999,2148.200000000001,455835.6,10873.599999999993,24.5,0,106.09999999999998
2020-07-29 18:00:00+03:00,8.599999999999993,1620.0,2491.3000000000006,0.0,0.0,8.499999999999991,2177.3000000000006,463920.4,11069.8,17.2,0,97.00000000000003
2020-07-29 19:00:00+03:00,6.999999999999994,1539.0,2213.7999999999997,0.0,0.0,6.999999999999994,2019.2000000000003,440940.49999999994,10516.5,9.699999999999998,0,66.99999999999997
2020-07-29 20:00:00+03:00,-0.5999999999999983,1604.2000000000003,2095.2999999999997,0.0,3.8,3.600000000000002,1517.9,464339.3999999996,11076.900000000012,3.0,175,118.0
2020-07-29 21:00:00+03:00,-124.19999999999987,1493.2999999999984,1878.1,0.0,112.2000000000001,0.0,38.19999999999995,456618.69999999955,10899.899999999989,0.7999999999999999,293,136.20000000000002
2020-07-29 22:00:00+03:00,-125.99999999999986,1517.9999999999984,1834.2,0.0,114.00000000000011,0.0,24.499999999999982,464357.99999999953,11087.999999999995,0.0,40,18.5
2020-07-29 23:00:00+03:00,-123.89999999999986,1492.6999999999985,1743.1000000000004,0.0,112.10000000000011,0.0,23.59999999999998,456618.69999999955,10903.199999999995,0.1,135,76.5
2020-07-30 00:00:00+03:00,-126.8000000000001,1488.8000000000013,1770.5,0.0,112.10000000000011,0.0,23.59999999999998,456618.69999999955,10909.100000000006,3.7000000000000006,805,351.1
2020-07-30 01:00:00+03:00,-125.59999999999994,1486.8000000000015,1775.3000000000006,0.0,112.10000000000011,0.0,23.59999999999998,456618.69999999955,10920.90000000001,1.4000000000000001,517,235.09999999999994
2020-07-30 02:00:00+03:00,-127.59999999999997,1485.8000000000002,1776.9000000000005,0.0,112.10000000000011,0.0,23.59999999999998,456618.69999999955,10939.499999999998,4.300000000000001,573,302.9
2020-07-30 03:00:00+03:00,-119.00000000000006,1456.399999999999,1782.4000000000003,0.0,110.4000000000001,0.0,23.19999999999998,448879.39999999956,10849.100000000008,18.199999999999996,1140,517.7000000000002
2020-07-30 04:00:00+03:00,-126.80000000000008,1481.099999999999,1845.0999999999997,0.5,112.10000000000011,0.0,23.59999999999998,456618.69999999955,11256.599999999997,16.599999999999998,1113,505.00000000000006
2020-07-30 05:00:00+03:00,-113.70000000000009,1477.9,1841.9999999999995,0.0,112.30000000000011,0.0,27.499999999999996,456618.69999999955,11477.700000000003,21.00000000000002,1322,552.8000000000002
2020-07-30 06:00:00+03:00,-10.000000000000005,1497.7999999999995,1836.8999999999999,0.0,15.3,0.7999999999999999,1197.4999999999998,456620.49999999965,11818.699999999999,14.299999999999995,1120,485.4999999999999
2020-07-30 07:00:00+03:00,13.099999999999989,1508.9999999999989,1859.2000000000003,0.0,0.0,10.099999999999998,1548.7999999999993,456743.50000000006,12023.100000000002,5.399999999999999,766,351.20000000000016
2020-07-30 08:00:00+03:00,19.599999999999998,1540.300000000002,2016.8000000000002,0.0,0.0,19.599999999999998,1579.7000000000007,464844.50000000023,12276.000000000013,0.1,264,121.2
2020-07-30 09:00:00+03:00,32.800000000000004,1549.1000000000006,2169.7999999999997,0.0,0.0,32.800000000000004,1594.999999999999,465445.29999999993,12276.000000000013,0.30000000000000004,39,59.59999999999999
2020-07-30 10:00:00+03:00,133.2,1570.3000000000009,2375.6000000000004,0.0,0.0,132.10000000000002,1621.0999999999997,467343.50000000006,12281.499999999989,0.8999999999999999,247,175.0
2020-07-30 11:00:00+03:00,287.09999999999997,1594.6000000000001,2619.5999999999995,0.0,0.0,275.79999999999995,1648.6999999999998,472788.69999999995,12369.299999999996,13.499999999999996,1019,504.50000000000006
2020-07-30 12:00:00+03:00,386.00000000000017,1627.1,2751.6999999999994,1.5,0.0,340.2999999999999,1687.9999999999995,481271.2,12772.699999999992,64.40000000000002,1277,461.09999999999997
2020-07-30 13:00:00+03:00,277.49999999999994,1686.799999999999,2810.0000000000005,0.0,0.0,252.39999999999995,1974.4,491523.7,13043.999999999987,20.199999999999996,0,49.9
2020-07-30 14:00:00+03:00,58.60000000000001,1620.0,2747.5999999999995,0.0,0.0,45.399999999999984,2165.100000000001,495385.70000000007,13044.89999999999,20.199999999999992,0,69.70000000000002
2020-07-30 15:00:00+03:00,46.800000000000004,1592.3000000000002,2641.3000000000006,0.0,0.0,35.59999999999999,2101.499999999999,480509.8,12659.499999999998,42.300000000000004,276,152.4
2020-07-30 16:00:00+03:00,19.799999999999994,1620.0,2695.2000000000003,0.0,0.0,14.299999999999985,2170.7000000000003,497792.19999999995,13182.300000000003,34.400000000000006,138,193.6999999999999
2020-07-30 17:00:00+03:00,11.59999999999999,1566.0,2559.699999999999,0.0,0.0,11.59999999999999,2096.6000000000004,481633.6,12775.199999999986,16.9,0,84.0
2020-07-30 18:00:00+03:00,11.79999999999999,1593.0,2510.500000000001,0.0,0.0,11.79999999999999,2131.7999999999993,490349.9,12997.69999999999,17.000000000000004,0,46.70000000000001
2020-07-30 19:00:00+03:00,11.79999999999999,1593.0,2331.6000000000004,0.0,0.0,11.79999999999999,2080.8,490760.3,12997.69999999999,8.599999999999998,0,47.7
2020-07-30 20:00:00+03:00,-6.999999999999998,1574.5000000000005,2090.0,0.0,9.5,3.5000000000000013,1449.6,491024.1999999996,12997.69999999999,2.6000000000000005,174,118.9
2020-07-30 21:00:00+03:00,-119.69999999999987,1441.8999999999985,1826.3000000000004,0.0,108.3000000000001,0.0,32.699999999999946,474399.59999999957,12557.099999999991,0.2,105,54.499999999999986
